StudyID,IndivID,Pathogen,IndSpecies,InfectionID,SampleID,TimeDays,Symptoms1,Symptoms2,Symptoms3,Symptoms4,Comorbidity1,Comorbidity2,Comorbidity3,Comorbidity4,Treatment1,Treatment2,Treatment3,Treatment4,Hospitalized,SampleSource,SampleMethod,AgeRng1,AgeRng2,Subtype,PlatformType,DOI,PathogenLoad,Units,GEml_conversion_intercept,GEml_conversion_slope,Targets,PlatformTech
wongnak2024,PLT-TH1-251,SARS2,Human,<NA>,20PI064,3.72708333333333,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Favipiravir,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,37.0,37.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,2.21261080272525,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-251,SARS2,Human,<NA>,20PI067,3.72708333333333,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Favipiravir,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,37.0,37.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,2.65688506584987,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-251,SARS2,Human,<NA>,20PI157,4.82708333333333,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Favipiravir,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,37.0,37.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,3.03636933226882,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-251,SARS2,Human,<NA>,20PI154,4.82708333333333,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Favipiravir,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,37.0,37.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,2.29282698912275,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-251,SARS2,Human,<NA>,20PI271,5.73472222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Favipiravir,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,37.0,37.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,0.852020871906093,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-251,SARS2,Human,<NA>,20PI268,5.73472222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Favipiravir,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,37.0,37.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,0.852020871906093,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-251,SARS2,Human,<NA>,20PI361,6.73263888888889,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Favipiravir,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,37.0,37.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,0.852020871906093,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-251,SARS2,Human,<NA>,20PI358,6.73263888888889,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Favipiravir,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,37.0,37.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,1.50609131483956,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-251,SARS2,Human,<NA>,20OU421,13.8055555555556,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Favipiravir,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,37.0,37.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,0.852020871906093,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-251,SARS2,Human,<NA>,20OU424,13.8055555555556,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Favipiravir,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,37.0,37.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,0.852020871906093,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20LH802,0.0236111111111111,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Right_tonsil_1,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.04485923014472,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20LH799,0.0236111111111111,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Left_tonsil_1,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.10656398891203,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20LH808,0.025,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Right_tonsil_2,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.80074252504425,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20LH805,0.025,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Left_tonsil_2,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.63067153046456,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20LH874,0.813194444444444,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.81925395267445,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20LH871,0.813194444444444,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.5998191510809,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20LH973,1.8,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,7.33719101835024,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20LH976,1.8,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.63105443843415,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20PI070,2.80555555555556,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.33487159635107,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20PI073,2.80555555555556,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,3.32638169847517,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20PI160,3.91041666666667,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,4.39078878721125,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20PI163,3.91041666666667,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,2.45634459985612,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20PI274,4.83055555555556,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,4.74250591218491,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20PI277,4.83055555555556,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,1.52460274246976,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20PI364,5.83888888888889,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,2.5828393553291,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20PI367,5.83888888888889,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,3.40659788487267,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20PI436,6.9125,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.4397696862555,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20PI439,6.9125,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,4.1717368935873,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20OU487,13.9548611111111,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,0.852020871906093,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-252,SARS2,Human,<NA>,20OU490,13.9548611111111,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Fluoxetine,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,43.0,43.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,2.10771271282083,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20LH811,0.0284722222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil_1,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,7.32793530453514,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20LH814,0.0284722222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil_1,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,8.58671238338824,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20LH817,0.0298611111111111,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil_2,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,7.34644673216534,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20LH820,0.0298611111111111,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil_2,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,8.15786430995544,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20LH877,0.808333333333333,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.97968632546945,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20LH880,0.808333333333333,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.23576107435378,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20LH979,1.79722222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.86514961378033,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20LH982,1.79722222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,7.13048007647976,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20PI076,2.79722222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,7.5994362431113,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20PI079,2.79722222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.97621817956149,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20PI166,3.91180555555556,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.59364867520417,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20PI169,3.91180555555556,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.56317920379011,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20PI283,4.83125,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,4.22727117647788,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20PI280,4.83125,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.03213537042166,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20PI373,5.83680555555556,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,2.92530076648767,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20PI370,5.83680555555556,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,7.50070862908361,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20PI445,6.90972222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,4.96464304374722,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20PI442,6.90972222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,4.88442685734972,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20OU493,13.9520833333333,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,1.48757988720937,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-253,SARS2,Human,<NA>,20OU496,13.9520833333333,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,46.0,46.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,1.53385845628485,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20LH886,0.0173611111111111,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil_1,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.1303327295513,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20LH883,0.0173611111111111,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil_1,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.9367515615215,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20LH892,0.01875,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil_2,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.44069981844514,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20LH889,0.01875,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil_2,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.75526921649356,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20LH988,0.932638888888889,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,4.87507984310807,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20LH985,0.932638888888889,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.63545858987906,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI085,1.93888888888889,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.38625511493676,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI082,1.93888888888889,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.74921980499263,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI172,3.04097222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.91373151892189,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI175,3.04097222222222,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,6.35718566083622,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI286,3.95902777777778,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.9548997960243,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI289,3.95902777777778,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,3.65612342567043,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI376,4.96527777777778,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,4.93859866386785,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI379,4.96527777777778,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,4.14007634574493,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI448,6.05833333333333,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,3.92532223746187,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI451,6.05833333333333,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Right_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,5.05353748238554,GEml (log10VL),,,"N, S",TaqCheckFastPCR
wongnak2024,PLT-TH1-254,SARS2,Human,<NA>,20PI520,6.95069444444444,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,No study drug,<NA>,<NA>,<NA>,,Left_tonsil,flocked_OP_swab_in_VTM,38.0,38.0,BA.2,RT-qPCR,10.1016/S1473-3099(24)00183-X,1.09419765502606,GEml (log10VL),,,"N, S",TaqCheckFastPCR
